channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,original_f_min_hz,original_f_max_hz,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,reduced_baseline_candidate,reduced_baseline_rx_ready_status,reduced_baseline_rx_voltage_shape_class,reduced_baseline_rx_timing_class,fit_f_min_hz,fit_f_max_hz,fit_points,preprocess_notes,candidate_id,candidate,candidate_family,preprocessing_mode,fit_source,use_scope,view_role,passivity_enforced,init_pole_spacing,n_poles_real,n_poles_cmplx,auto_target_error,auto_model_order_max,fit_constant,fit_proportional,enforce_dc,export_status,fit_status,fit_warning_messages,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,rx_fit_complex_rms,rx_fit_complex_max,rx_fit_mag_db_rms_above_m40,rx_fit_mag_db_max_above_m40,rx_fit_phase_deg_rms_above_m40,rx_fit_phase_deg_max_above_m40,rx_fit_group_delay_rms_ps,rx_fit_group_delay_max_ps,reflection_fit_complex_rms,reflection_fit_complex_max,reflection_fit_mag_db_rms_above_m40,reflection_fit_mag_db_max_above_m40,reflection_fit_phase_deg_rms_above_m40,reflection_fit_phase_deg_max_above_m40,reflection_fit_group_delay_rms_ps,reflection_fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,spice_file,fit_time_s,math_fail_reasons,math_warn_reasons,fit_trust_class,independent_score,enforcement_time_s,fit_error
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_5r5c_log,vector_5r5c,full_vector_fit,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,False,log,5,5,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.
Hint: the linear system was ill-conditioned (max. condition number was 926839889730938.0).",0.1059692103305109,0.5552217910225581,11.19683329533322,39.92743796659511,95.41817910904958,179.96710871867444,nan,nan,0.0005211439797742957,0.0014718456441728733,nan,nan,nan,nan,nan,nan,0.2330695926698382,0.5552217910225581,6.163735900609234,26.085248244286312,79.22888507679345,179.96710871867444,1198.936640300604,11687.900244782251,15,8,True,[],0.6168317606217736,17959534375.0,0.5840084896184496,44000000000.0,0.10678655939219624,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_5r5c_log/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_5r5c_log.sp,10.395526499982225,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1669971804878576,,
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_5r5c_log_enforced,vector_5r5c,full_vector_fit_enforced,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,True,log,5,5,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.
Hint: the linear system was ill-conditioned (max. condition number was 926839889730938.0).",0.1059692103305109,0.5552217910225581,11.19683329533322,39.92743796659511,95.41817910904958,179.96710871867444,nan,nan,0.0005211439797742957,0.0014718456441728733,nan,nan,nan,nan,nan,nan,0.2330695926698382,0.5552217910225581,6.163735900609234,26.085248244286312,79.22888507679345,179.96710871867444,1198.936640300604,11687.900244782251,15,8,True,[],0.6168317606217736,17959534375.0,0.5840084896184496,44000000000.0,0.10678655939219624,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_5r5c_log_enforced/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_5r5c_log_enforced.sp,10.395526499982225,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1669971804878576,0.026680300012230873,
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_8r8c_lin,vector_8r8c,full_vector_fit,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,False,lin,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.0958168610009304,0.5049279516990822,9.355842870400263,47.502945082813895,92.48388592503426,179.9871291396687,nan,nan,0.0005211500787128128,0.0014715395700220038,nan,nan,nan,nan,nan,nan,0.19447283860111467,0.4654687822235872,6.3728074797404775,28.859277713877823,72.42709846178705,179.95926534941043,1097.3450980617954,11465.302601440788,24,12,True,[],0.5853579809782601,17850181250.0,0.5487893748861663,46000000000.0,0.08734154565005317,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_8r8c_lin/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_8r8c_lin.sp,16.919673299998976,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1480956456905655,,
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_8r8c_lin_enforced,vector_8r8c,full_vector_fit_enforced,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,True,lin,8,8,,,True,False,True,ok,ok,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.0958168610009304,0.5049279516990822,9.355842870400263,47.502945082813895,92.48388592503426,179.9871291396687,nan,nan,0.0005211500787128128,0.0014715395700220038,nan,nan,nan,nan,nan,nan,0.19447283860111467,0.4654687822235872,6.3728074797404775,28.859277713877823,72.42709846178705,179.95926534941043,1097.3450980617954,11465.302601440788,24,12,True,[],0.5853579809782601,17850181250.0,0.5487893748861663,46000000000.0,0.08734154565005317,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_8r8c_lin_enforced/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_8r8c_lin_enforced.sp,16.919673299998976,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1480956456905655,0.03963420001673512,
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_8r8c_log,vector_8r8c,full_vector_fit,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,False,log,8,8,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.
Hint: the linear system was ill-conditioned (max. condition number was 4913200561448523.0).",0.09930429250592496,0.5000150395707723,10.504875021537545,46.87881145280535,92.96984642344874,179.99009632200585,nan,nan,0.0005211519909387554,0.0014713701339628658,nan,nan,nan,nan,nan,nan,0.209403581470087,0.47863949779266673,6.37668720653466,23.462887661382773,74.99363018814464,179.9836645418481,1097.5182169362342,11410.34588508413,24,12,True,[],0.550656850191718,12835559375.0,0.46991767769841436,44000000000.0,0.08241377462244648,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_8r8c_log/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_8r8c_log.sp,16.971960599999875,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1553157638689161,,
Ch10_35_5F3N_f3_81049e25,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f3.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6199820808783555,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,WARN,WARN,WARN,0.0,50000000000.0,3202,prepended_dc_from_10000000_hz,dc_hold_vector_8r8c_log_enforced,vector_8r8c,full_vector_fit_enforced,dc_hold,vector_fit_frequency_domain,general_multiport,full_model,True,log,8,8,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.
Hint: the linear system was ill-conditioned (max. condition number was 4913200561448523.0).",0.09930429250592496,0.5000150395707723,10.504875021537545,46.87881145280535,92.96984642344874,179.99009632200585,nan,nan,0.0005211519909387554,0.0014713701339628658,nan,nan,nan,nan,nan,nan,0.209403581470087,0.47863949779266673,6.37668720653466,23.462887661382773,74.99363018814464,179.9836645418481,1097.5182169362342,11410.34588508413,24,12,True,[],0.550656850191718,12835559375.0,0.46991767769841436,44000000000.0,0.08241377462244648,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f3_81049e25/models/dc_hold_vector_8r8c_log_enforced/Ch10_35_5F3N_f3_81049e25_dc_hold_vector_8r8c_log_enforced.sp,16.971960599999875,complex_rms_error;magnitude_db_error,dc_extrapolated_from_first_point,FAIL,0.1553157638689161,0.03736560000106692,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_auto_fit_default,auto_fit_default,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,,,,0.01,100,True,False,True,ok,ok,,0.057355095096576526,0.36075487994975924,19.007837907150968,76.25301417421261,69.2887582202217,179.96368570291696,nan,nan,0.00010729554469511298,0.00036510390913274926,nan,nan,nan,nan,nan,nan,0.07329833492921967,0.20451022191018786,2.657662696020913,17.860508501099073,32.77767971449912,178.53118076936502,780.5393918654032,12177.407001007821,99,50,True,[],0.6002038577884418,47734828125.0,0.5202551399362362,20000000000.0,0.2090709686397156,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_auto_fit_default/Ch10_35_5F3N_f4_fc94db99_raw_auto_fit_default.sp,51.04855319997296,complex_rms_error;magnitude_db_error,,FAIL,0.08663332660122901,,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_auto_fit_default_enforced,auto_fit_default,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,,,,0.01,100,True,False,True,ok,ok,,0.057355095096576526,0.36075487994975924,19.007837907150968,76.25301417421261,69.2887582202217,179.96368570291696,nan,nan,0.00010729554469511298,0.00036510390913274926,nan,nan,nan,nan,nan,nan,0.07329833492921967,0.20451022191018786,2.657662696020913,17.860508501099073,32.77767971449912,178.53118076936502,780.5393918654032,12177.407001007821,99,50,True,[],0.6002038577884418,47734828125.0,0.5202551399362362,20000000000.0,0.2090709686397156,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_auto_fit_default_enforced/Ch10_35_5F3N_f4_fc94db99_raw_auto_fit_default_enforced.sp,51.04855319997296,complex_rms_error;magnitude_db_error,,FAIL,0.08663332660122901,0.35266189998947084,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_auto_fit_tight,auto_fit_tight,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,,,,0.005,80,True,False,True,ok,ok,,0.06446352452179388,0.3521359612198213,19.13416895307273,94.27497987270246,75.92371219936568,179.95678764910028,nan,nan,0.00010731389929473172,0.00036605924281197567,nan,nan,nan,nan,nan,nan,0.10246068361434714,0.2926407934780153,3.471557813354294,22.818899288718445,43.06997419122905,179.9088939354278,831.6314906377993,11456.546822415617,79,40,True,[],0.6073693119517634,45500900000.0,0.5126120293236189,48000000000.0,0.26134134810742904,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_auto_fit_tight/Ch10_35_5F3N_f4_fc94db99_raw_auto_fit_tight.sp,213.5387222999998,complex_rms_error;magnitude_db_error,,FAIL,0.09903235237502803,,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_auto_fit_tight_enforced,auto_fit_tight,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,,,,0.005,80,True,False,True,ok,ok,,0.06446352452179388,0.3521359612198213,19.13416895307273,94.27497987270246,75.92371219936568,179.95678764910028,nan,nan,0.00010731389929473172,0.00036605924281197567,nan,nan,nan,nan,nan,nan,0.10246068361434714,0.2926407934780153,3.471557813354294,22.818899288718445,43.06997419122905,179.9088939354278,831.6314906377993,11456.546822415617,79,40,True,[],0.6073693119517634,45500900000.0,0.5126120293236189,48000000000.0,0.26134134810742904,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_auto_fit_tight_enforced/Ch10_35_5F3N_f4_fc94db99_raw_auto_fit_tight_enforced.sp,213.5387222999998,complex_rms_error;magnitude_db_error,,FAIL,0.09903235237502803,0.9945682999968994,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_vector_3r3c_lin,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,3,3,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.; The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",0.09993807613569827,0.4683153466980873,31.00696634235109,124.49260439367669,95.41383086381676,179.99876847096266,nan,nan,0.00010737876066872639,0.0003657212612031251,nan,nan,nan,nan,nan,nan,0.21890736413768608,0.4467772592786986,9.839671556149673,24.28395033618333,81.62693358986002,179.97757296386493,1166.4752594295098,12312.315957098199,9,5,False,"[[439459122324.2424, 617142906987.1705], [617142906987.1705, 621330317067.3599], [621330317067.3599, 744359958982.6559], [744359958982.6559, Infinity]]",0.5086554850021063,17943912500.0,0.912706663586568,400000000000.0,0.912706663586568,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_vector_3r3c_lin/Ch10_35_5F3N_f4_fc94db99_raw_vector_3r3c_lin.sp,4.926005000015721,complex_rms_error;magnitude_db_error;non_passive_fit,,FAIL,0.15661860655045418,,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_vector_3r3c_lin_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,lin,3,3,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.; The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",0.48441704749917125,2.835898069748001,22.988571691414197,113.9843859057968,102.35771802287687,179.99958396536292,nan,nan,0.0001207662169301023,0.00036873821689029605,nan,nan,nan,nan,nan,nan,1.1790816982833476,2.835898069748001,12.497957306985189,47.866505588784804,100.36305838501386,179.9636220210558,1380.583244535727,17461.42772165298,9,5,False,"[[16930720992.134628, 17350329150.450397], [17350329150.450397, 17361500723.803413], [17361500723.803413, 17466809876.481174], [17466809876.481174, 18112414540.846863], [18112414540.846863, 18120992897.393734], [18120992897.393734, 18121711615.04163], [18121711615.04163, 18142698141.965263], [21986104231.007072, 23641506665.284363], [23641506665.284363, 23700683847.555027], [23700683847.555027, 24262048635.97743], [24262048635.97743, 25590749470.139057], [25590749470.139057, 25634482622.791412], [25634482622.791412, 25638429567.3137], [25638429567.3137, 25716705592.486027], [27022799463.538414, 27883651795.491627], [27883651795.491627, 27935941109.938118], [27935941109.938118, 28631901257.658844], [28631901257.658844, 35577238301.69705], [35577238301.69705, 36228028461.68397], [36228028461.68397, 36281737215.76355], [36281737215.76355, 37359428684.2352], [42772259676.64671, 43416364569.77857], [43416364569.77857, 43448006238.807755], [43448006238.807755, 43844690762.62992], [43844690762.62992, 50577714124.514786], [50577714124.514786, 52260770193.45937], [52260770193.45937, 52419398193.43953], [52419398193.43953, 56701889860.47363], [476885991468.1096, 644193154802.3434], [644193154802.3434, 653384899647.46], [653384899647.46, 768453614449.1606], [768453614449.1606, Infinity]]",3.281884723160536,17928290625.0,2.623331614940043,18000000000.0,0.8137110955123176,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_vector_3r3c_lin_enforced/Ch10_35_5F3N_f4_fc94db99_raw_vector_3r3c_lin_enforced.sp,4.926005000015721,complex_rms_error;dense_singular_value;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,0.7811478551784732,1.4403199999942444,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_vector_3r3c_log,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,log,3,3,,,True,False,True,ok,ok,,0.10385538492355992,0.5472099105309456,28.25737818967468,92.13076440169205,95.03622053201617,179.98101813511758,nan,nan,0.00010739591928129383,0.00036527646238763956,nan,nan,nan,nan,nan,nan,0.23386265862426006,0.5472099105309456,12.091974221099992,34.47233458617145,82.0453515699071,179.892515634827,1166.685032859178,11975.365591991109,9,5,True,[],0.49914594480033975,44016821875.0,0.4991333668043422,44000000000.0,0.4132084016677663,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_vector_3r3c_log/Ch10_35_5F3N_f4_fc94db99_raw_vector_3r3c_log.sp,3.675116500002332,complex_rms_error;magnitude_db_error,,FAIL,0.1642747475392656,,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_vector_3r3c_log_enforced,vector_3r3c,full_vector_fit_enforced,raw,vector_fit_frequency_domain,general_multiport,full_model,True,log,3,3,,,True,False,True,ok,ok,,0.10385538492355992,0.5472099105309456,28.25737818967468,92.13076440169205,95.03622053201617,179.98101813511758,nan,nan,0.00010739591928129383,0.00036527646238763956,nan,nan,nan,nan,nan,nan,0.23386265862426006,0.5472099105309456,12.091974221099992,34.47233458617145,82.0453515699071,179.892515634827,1166.685032859178,11975.365591991109,9,5,True,[],0.49914594480033975,44016821875.0,0.4991333668043422,44000000000.0,0.4132084016677663,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_vector_3r3c_log_enforced/Ch10_35_5F3N_f4_fc94db99_raw_vector_3r3c_log_enforced.sp,3.675116500002332,complex_rms_error;magnitude_db_error,,FAIL,0.1642747475392656,0.02184599998872727,
Ch10_35_5F3N_f4_fc94db99,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f4.s4p,4,3201,10000000.0,50000000000.0,400000000000.0,0.6213284094841652,45563387500.0,True,reduced_4p_rx_dominant_delay_rc,RX_VOLTAGE_OK_TIMING_AMBIGUOUS,PASS,WARN,10000000.0,50000000000.0,3201,,raw_vector_5r5c_lin,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,full_model,False,lin,5,5,,,True,False,True,ok,ok,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.; The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",0.09642066090534306,0.4811624730884659,26.39284023791493,82.40144406535094,94.66690380438273,179.99624800364924,nan,nan,0.00010737460641997273,0.0003658093664117533,nan,nan,nan,nan,nan,nan,0.20614115409713024,0.4661653613485069,11.142827909930384,52.1274359922911,80.90763335443587,179.85056557419693,1172.9045241538627,13265.95337577414,15,8,False,"[[347712291771.7256, 457789279415.67633], [457789279415.67633, 594426659517.1312], [594426659517.1312, 724691075513.7157], [724691075513.7157, Infinity]]",0.528171655948486,15585009375.0,1.1472051069478235,400000000000.0,1.1472051069478235,results/sparam_vector_fit_campaign_v1_2026-06-17_fast_overnight_v2/channels/Ch10_35_5F3N_f4_fc94db99/models/raw_vector_5r5c_lin/Ch10_35_5F3N_f4_fc94db99_raw_vector_5r5c_lin.sp,10.392012099997373,complex_rms_error;dense_singular_value;magnitude_db_error;non_passive_fit,passivity_margin_low,FAIL,0.1505096367328356,,
